%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
19.0, -56.094759435392916, -16.687433602288365, -29.930419345386326, -0.38894959539175034, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788282513118E9, 0.0, 2022-10-06 12:53:48.251
19.0, 109.19385900627822, 3.4107887595891953, 95.9733126629144, 92.51390520390123, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788282513118E9, 0.0, 2022-10-06 12:53:48.251
0.0, -291.04275445174426, -255.53988417237997, -13.196236993651837, -92.7663484509103, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788282826035E9, 0.0, 2022-10-06 12:53:48.282
1.0, -280.3541203783825, -230.86402426473796, 18.925763725768775, -88.86937269708142, 0.0, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788282961178E9, 0.0, 2022-10-06 12:53:48.296
1.0, -267.7955363271758, -220.96450908202678, -8.798114645760506, -114.8878566888161, 0.0, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788282961178E9, 0.0, 2022-10-06 12:53:48.296
2.0, -270.0506960004568, -234.34587112348527, 35.75157362641767, -78.87636001547799, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283127656E9, 0.0, 2022-10-06 12:53:48.312
2.0, -285.27208882011473, -245.59175029024482, 7.934197755996138, -83.20342426421121, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283127656E9, 0.0, 2022-10-06 12:53:48.312
3.0, -254.0140049904585, -211.6521581923589, 9.950003832112998, -77.11486713634804, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283135076E9, 0.0, 2022-10-06 12:53:48.313
3.0, -277.04430891759694, -239.97442055679858, -16.120838759001344, -90.55232767714188, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283135076E9, 0.0, 2022-10-06 12:53:48.313
4.0, -271.1726659871638, -225.45238902885467, 36.69402841525152, -45.927841405849904, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283259182E9, 0.0, 2022-10-06 12:53:48.325
4.0, -283.79108843766153, -229.32318548299372, -31.409549777861685, -93.74620223930106, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283259182E9, 0.0, 2022-10-06 12:53:48.325
5.0, -275.0883412407711, -232.91348944045603, -46.245732902083546, -90.05866088299081, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283582E9, 0.0, 2022-10-06 12:53:48.358
5.0, -278.26725620310754, -240.80467834696174, 2.3131281225942075, -56.84460937650874, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283582E9, 0.0, 2022-10-06 12:53:48.358
6.0, -270.4920041952282, -227.85714470036328, -28.290473214816302, -74.86344736302271, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283586912E9, 0.0, 2022-10-06 12:53:48.358
6.0, -265.1551669584587, -217.05631362833083, -51.57883023889735, -87.60528651205823, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283586912E9, 0.0, 2022-10-06 12:53:48.358
7.0, -282.3100880552083, -240.5578449498862, -54.79888410074636, -64.99759127991274, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283595085E9, 0.0, 2022-10-06 12:53:48.359
7.0, -269.52337010670453, -226.16670992039144, -10.522208525333554, -43.13787603890523, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283595085E9, 0.0, 2022-10-06 12:53:48.359
8.0, -257.0769830541685, -214.89839135389775, 16.66312425257638, -65.6782530718483, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66507882836039E9, 0.0, 2022-10-06 12:53:48.360
8.0, -278.29717540275306, -244.4099419042468, -120.78941881889477, -94.56150042964146, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.66507882836039E9, 0.0, 2022-10-06 12:53:48.360
9.0, -287.7703419905156, -246.14151558373123, -50.97296644607559, -41.073451263364404, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283710024E9, 0.0, 2022-10-06 12:53:48.371
9.0, -262.7092723874375, -218.07356641627848, -39.97766057634726, -42.84990374231711, -0.04800000227987766, 0.4640000220388174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650788283710024E9, 0.0, 2022-10-06 12:53:48.371
