%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -1313.6043303865008, -637.6716419449076, -541.0588063895702, -525.1885409276001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670260203016E9, 0.0, 2022-09-29 10:57:06.020
1.0, -1297.0029144831933, -610.9201375618577, -479.8890027143061, -469.06760219251737, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670260337698E9, 0.0, 2022-09-29 10:57:06.033
1.0, -1244.543337804731, -560.648402357474, -442.14967226143926, -435.80119208665565, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670260337698E9, 0.0, 2022-09-29 10:57:06.033
2.0, -1301.6964889275841, -619.2077558636665, -531.8549125986174, -510.80114579806104, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.664467026050497E9, 0.0, 2022-09-29 10:57:06.050
2.0, -1303.5589591055177, -627.2261013686657, -508.1663862792775, -493.6911035007797, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.664467026050497E9, 0.0, 2022-09-29 10:57:06.050
3.0, -1237.258012691047, -560.431488160044, -435.81428173650056, -434.8624771977775, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670260512648E9, 0.0, 2022-09-29 10:57:06.051
3.0, -1257.7077856487595, -577.7173057552427, -488.17288111615926, -473.74621703708544, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670260512648E9, 0.0, 2022-09-29 10:57:06.051
4.0, -1323.81799716549, -642.0660243928432, -528.7807148350403, -508.08597843023017, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670260965235E9, 0.0, 2022-09-29 10:57:06.096
4.0, -1266.470371244941, -583.6487870849669, -450.5906264614314, -449.3845087257214, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670260965235E9, 0.0, 2022-09-29 10:57:06.096
5.0, -1243.627062315587, -557.0319191003218, -460.508841143921, -449.534104723949, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670260972862E9, 0.0, 2022-09-29 10:57:06.097
5.0, -1318.017412334215, -639.3770363247022, -545.0530195422471, -516.1903416342102, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670260972862E9, 0.0, 2022-09-29 10:57:06.097
6.0, -1277.2562427171506, -599.6817381950095, -476.0817845594138, -467.00691731693223, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670260979617E9, 0.0, 2022-09-29 10:57:06.097
6.0, -1219.4972278014757, -545.0604993421584, -431.1955052912235, -435.06069189542904, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670260979617E9, 0.0, 2022-09-29 10:57:06.097
7.0, -1287.8251999919303, -614.1214919239283, -530.2991142170504, -511.87075718538836, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.664467026098559E9, 0.0, 2022-09-29 10:57:06.098
7.0, -1312.878789795097, -640.5476250108331, -512.9272789228708, -500.49398152017966, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.664467026098559E9, 0.0, 2022-09-29 10:57:06.098
8.0, -1242.684607526753, -563.2476328266785, -437.74407011363655, -439.5261324425228, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261092832E9, 0.0, 2022-09-29 10:57:06.109
8.0, -1254.7308252840303, -577.2685177605599, -492.40644786600024, -474.426878829021, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261092832E9, 0.0, 2022-09-29 10:57:06.109
9.0, -1315.7585127609782, -642.6756280856207, -540.5053011961281, -516.4783139307983, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261100936E9, 0.0, 2022-09-29 10:57:06.110
9.0, -1253.780890695285, -581.042076815851, -442.1459323614836, -445.1172828762792, 0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261100936E9, 0.0, 2022-09-29 10:57:06.110
10.0, -1225.3950500315987, -553.9203223371878, -452.38577844016254, -445.8690027673729, 0.04800000227987766, 0.9920000471174717, 0.35200001671910286, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261236048E9, 0.0, 2022-09-29 10:57:06.123
10.0, -1302.736181115266, -635.3005453730002, -540.531480495818, -521.4673404716887, 0.04800000227987766, 0.9920000471174717, 0.35200001671910286, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261236048E9, 0.0, 2022-09-29 10:57:06.123
11.0, -1278.277235405054, -609.5251548783854, -472.43538210261613, -463.55124975787476, 0.04800000227987766, 0.5120000243186951, 0.35200001671910286, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261393163E9, 0.0, 2022-09-29 10:57:06.139
11.0, -1241.0427914462052, -555.075951423496, -441.8355206651613, -444.43288118438795, 0.04800000227987766, 0.5120000243186951, 0.35200001671910286, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261393163E9, 0.0, 2022-09-29 10:57:06.139
12.0, -1284.5266082310118, -605.983469620347, -525.6130195725709, -510.3299184036441, 0.03200000151991844, 0.5120000243186951, 0.35200001671910286, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261401985E9, 0.0, 2022-09-29 10:57:06.140
12.0, -1303.9703481006436, -631.5382060175762, -508.5291565749794, -497.7077560531907, 0.03200000151991844, 0.5120000243186951, 0.35200001671910286, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261401985E9, 0.0, 2022-09-29 10:57:06.140
13.0, -1237.8713562837802, -565.7533657969907, -440.0254090866074, -446.94983385456726, 0.03200000151991844, 0.5120000243186951, 0.35200001671910286, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261538486E9, 0.0, 2022-09-29 10:57:06.153
13.0, -1254.5101711866446, -583.6787062846124, -492.3353897668421, -487.00790227996185, 0.03200000151991844, 0.5120000243186951, 0.35200001671910286, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261538486E9, 0.0, 2022-09-29 10:57:06.153
14.0, -1322.3669159826823, -645.9667400466278, -534.4541430678219, -520.233173486311, 0.03200000151991844, 0.5120000243186951, 0.35200001671910286, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261693873E9, 0.0, 2022-09-29 10:57:06.169
14.0, -1257.434772951994, -583.2486177897081, -446.181284413673, -451.8565825964324, 0.03200000151991844, 0.5120000243186951, 0.35200001671910286, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261693873E9, 0.0, 2022-09-29 10:57:06.169
15.0, -1236.2145806034096, -554.376590131782, -456.5146279912442, -459.6542740040459, 0.03200000151991844, 0.5120000243186951, 0.35200001671910286, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261700969E9, 0.0, 2022-09-29 10:57:06.170
15.0, -1319.0309252222069, -644.8896488593891, -548.3067325036973, -533.5023385290988, 0.03200000151991844, 0.5120000243186951, 0.35200001671910286, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644670261700969E9, 0.0, 2022-09-29 10:57:06.170
