%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -1359.9211213877425, -635.3678635722026, -499.1981061855331, -506.41237320005894, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.664467279386618E9, 0.0, 2022-09-29 11:01:19.386
1.0, -1290.8264697063714, -567.2194065796211, -439.45694429334253, -442.647078955546, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644672794000027E9, 0.0, 2022-09-29 11:01:19.400
1.0, -1311.4370583621785, -588.6228540260345, -499.95356597658247, -499.55339668132365, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644672794000027E9, 0.0, 2022-09-29 11:01:19.400
2.0, -1355.1901479437947, -631.9907339122146, -527.3707725517452, -520.4968364331871, 0.06400000303983688, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644672794167228E9, 0.0, 2022-09-29 11:01:19.416
2.0, -1293.2873238772154, -569.9906724467874, -445.16403162572533, -446.67495120782405, 0.06400000303983688, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644672794167228E9, 0.0, 2022-09-29 11:01:19.416
3.0, -1287.2922642482445, -563.0157590294257, -466.12243097741157, -466.7507341699675, 0.06400000303983688, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644672794174948E9, 0.0, 2022-09-29 11:01:19.417
3.0, -1363.3468697471544, -637.6753818448633, -541.4402761850506, -539.9069172032177, 0.06400000303983688, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644672794174948E9, 0.0, 2022-09-29 11:01:19.417
4.0, -1328.195550063625, -612.4834157433361, -477.98913353681564, -478.16490883473307, 0.06400000303983688, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.664467279429845E9, 0.0, 2022-09-29 11:01:19.429
4.0, -1285.7589052664116, -566.1797143919393, -454.0762132201344, -455.4001378044486, 0.06400000303983688, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.664467279429845E9, 0.0, 2022-09-29 11:01:19.429
5.0, -1349.0754115162417, -621.8369055325165, -537.1693104356527, -532.0194681966677, 0.06400000303983688, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644672794456837E9, 0.0, 2022-09-29 11:01:19.445
5.0, -1358.0511714098975, -630.7341275271028, -506.6218075975776, -505.62325430940837, 0.06400000303983688, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644672794456837E9, 0.0, 2022-09-29 11:01:19.445
6.0, -1279.5207521403208, -567.2268863795325, -441.3493336709216, -441.82056106533855, 0.06400000303983688, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644672794463935E9, 0.0, 2022-09-29 11:01:19.446
6.0, -1307.3643073104322, -581.0645162155852, -497.1673405095935, -495.39462793059647, 0.06400000303983688, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644672794463935E9, 0.0, 2022-09-29 11:01:19.446
7.0, -1365.78902441822, -639.8557435190305, -531.0470942081884, -527.6774443481117, 0.06400000303983688, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6644672794598749E9, 0.0, 2022-09-29 11:01:19.459
