%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -454.526871164795, -423.5773290814832, -170.18227753369138, -203.38510934030637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560120994003E9, 0.0, 2022-09-15 10:33:32.099
1.0, -402.9237315761857, -400.483446855098, -109.5510194520466, -118.05181205132976, 0.0, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.663256012112831E9, 0.0, 2022-09-15 10:33:32.112
1.0, -433.7479870109819, -420.3497954197228, -150.22991127008572, -167.52694856515154, 0.0, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.663256012112831E9, 0.0, 2022-09-15 10:33:32.112
2.0, -461.33722898410633, -419.92344682477415, -186.5854787393473, -220.4240935384296, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121295383E9, 0.0, 2022-09-15 10:33:32.129
2.0, -411.60777927329764, -401.9644472375512, -122.88750269403681, -139.68713329499587, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121295383E9, 0.0, 2022-09-15 10:33:32.129
3.0, -414.5847396380268, -405.61458959430456, -128.91622142260894, -135.9397535393946, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121302834E9, 0.0, 2022-09-15 10:33:32.130
3.0, -457.63098812801763, -437.96846411097795, -185.6617234502919, -214.90400120383129, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121302834E9, 0.0, 2022-09-15 10:33:32.130
4.0, -424.79092661710456, -414.99799858313054, -146.41521331528202, -171.71563651552424, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121426969E9, 0.0, 2022-09-15 10:33:32.142
4.0, -404.6964441551827, -409.5377446478233, -113.90052310051396, -118.94564814073965, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121426969E9, 0.0, 2022-09-15 10:33:32.142
5.0, -448.8197838324122, -430.6793990973383, -172.213043209631, -198.80373189458624, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121584284E9, 0.0, 2022-09-15 10:33:32.158
5.0, -442.7835853039287, -423.169679986313, -168.62647915212438, -203.50478613888845, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121584284E9, 0.0, 2022-09-15 10:33:32.158
6.0, -408.286748112645, -410.40540143754333, -110.57949193986133, -122.65188899682835, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121591866E9, 0.0, 2022-09-15 10:33:32.159
6.0, -439.1147434473969, -427.0217769406736, -147.26791050517932, -170.88911862531677, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121591866E9, 0.0, 2022-09-15 10:33:32.159
7.0, -456.5987757402472, -433.0579754691571, -179.75642142025754, -219.62375494791195, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121727772E9, 0.0, 2022-09-15 10:33:32.172
7.0, -408.97488970449194, -405.21442029904574, -115.36656388314441, -132.79449767665938, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121727772E9, 0.0, 2022-09-15 10:33:32.172
8.0, -413.90781774604693, -414.61652878765017, -114.76070009032264, -136.06317023793235, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121883247E9, 0.0, 2022-09-15 10:33:32.188
8.0, -456.7483717384748, -427.8744741305709, -179.83121941937134, -220.09498234232888, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121883247E9, 0.0, 2022-09-15 10:33:32.188
9.0, -427.5285333846696, -412.7802379094064, -132.88051537564024, -165.70561728673056, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121890569E9, 0.0, 2022-09-15 10:33:32.189
9.0, -403.4697569697164, -402.28607863374054, -106.37210448971018, -122.98847999284044, 0.04800000227987766, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560121890569E9, 0.0, 2022-09-15 10:33:32.189
10.0, -453.73775227414444, -421.18379310984164, -163.38313941424713, -199.99302008049563, 0.04800000227987766, 1.0400000493973494, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560122027159E9, 0.0, 2022-09-15 10:33:32.202
10.0, -442.94440100202337, -413.61797549948096, -156.36708709737286, -201.4441012633033, 0.04800000227987766, 1.0400000493973494, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560122027159E9, 0.0, 2022-09-15 10:33:32.202
11.0, -405.9530505402945, -403.57634411845356, -96.22949580987915, -117.32627145992592, 0.04800000227987766, 0.5120000243186951, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560122185152E9, 0.0, 2022-09-15 10:33:32.218
11.0, -439.6009304416366, -416.5650166645646, -138.17247381294146, -165.93375118402764, 0.04800000227987766, 0.5120000243186951, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560122185152E9, 0.0, 2022-09-15 10:33:32.218
12.0, -460.4284332948737, -429.6210074098781, -168.86957264924422, -217.63038827152923, 0.06400000303983688, 0.5120000243186951, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560122190936E9, 0.0, 2022-09-15 10:33:32.219
12.0, -409.8163671945222, -409.7172598456964, -104.00848771771416, -133.1198689728044, 0.06400000303983688, 0.5120000243186951, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560122190936E9, 0.0, 2022-09-15 10:33:32.219
13.0, -417.3709651050158, -410.1249089408666, -115.31046538380906, -133.83044996438548, 0.06400000303983688, 0.5120000243186951, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560122326694E9, 0.0, 2022-09-15 10:33:32.232
13.0, -452.39512819005176, -427.82211553119123, -172.71418980369344, -220.5662097367458, 0.06400000303983688, 0.5120000243186951, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560122326694E9, 0.0, 2022-09-15 10:33:32.232
14.0, -425.94281580345705, -406.50468578375876, -128.78906482411548, -166.22172348061576, 0.06400000303983688, 0.5120000243186951, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560122483015E9, 0.0, 2022-09-15 10:33:32.248
14.0, -405.5902802445926, -397.24843339342624, -91.7677951627411, -113.7397074024193, 0.06400000303983688, 0.5120000243186951, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560122483015E9, 0.0, 2022-09-15 10:33:32.248
15.0, -451.14226170489565, -421.9691721005365, -158.0201228777878, -195.34806433552876, 0.06400000303983688, 0.5120000243186951, 0.01600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6632560122489944E9, 0.0, 2022-09-15 10:33:32.248
