%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -884.9126881156117, -96.68576360447332, -153.15451303543523, -359.67365853860974, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650772625797112E9, 0.0, 2022-10-06 12:27:42.579
1.0, -870.3906565876678, -84.43759124958888, -141.87497476907447, -341.1200148584321, 0.0, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.665077262593208E9, 0.0, 2022-10-06 12:27:42.593
1.0, -879.6693483777344, -69.76970362337306, -173.30883389664814, -330.72683288156986, 0.0, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.665077262593208E9, 0.0, 2022-10-06 12:27:42.593
2.0, -883.7720186291263, -96.64836460491642, -187.65135022671893, -335.84675592090935, -0.03200000151991844, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650772626099012E9, 0.0, 2022-10-06 12:27:42.609
2.0, -864.4928343575448, -98.39489788422361, -165.507402589079, -323.5686643663794, -0.03200000151991844, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650772626099012E9, 0.0, 2022-10-06 12:27:42.609
3.0, -854.70925607346, -61.27639082400128, -147.59702170128003, -307.7114885542542, -0.03200000151991844, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650772626106815E9, 0.0, 2022-10-06 12:27:42.610
3.0, -871.3779901759699, -80.69021149398759, -165.7654556860216, -325.3675562450662, -0.03200000151991844, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650772626106815E9, 0.0, 2022-10-06 12:27:42.610
4.0, -884.6695946184918, -115.34412448341027, -199.3385375882499, -349.4225927600637, -0.03200000151991844, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650772626230314E9, 0.0, 2022-10-06 12:27:42.623
4.0, -860.4051237059757, -79.684178405907, -144.3059097402729, -321.24244659394026, -0.03200000151991844, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650772626230314E9, 0.0, 2022-10-06 12:27:42.623
5.0, -879.4225149806589, -80.77622919296846, -178.05476694041863, -323.61728306580335, -0.03200000151991844, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650772626389606E9, 0.0, 2022-10-06 12:27:42.638
5.0, -890.8441694453359, -116.97472086409107, -203.594543737825, -347.11507448740304, -0.03200000151991844, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6650772626389606E9, 0.0, 2022-10-06 12:27:42.638
6.0, -856.433349953033, -88.4318044022657, -132.36440918175504, -308.64272364322096, -0.03200000151991844, 1.0400000493973494, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.665077262639579E9, 0.0, 2022-10-06 12:27:42.639
