%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -1862.0625288384035, -711.9684944646433, -202.91762184584513, 314.8472176697105, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184393864E9, 0.0, 2023-04-04 13:40:18.439
1.0, -1825.8827366670594, -682.6962975114584, -165.78415518580005, 357.74761006142944, 0.0, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184527009E9, 0.0, 2023-04-04 13:40:18.452
1.0, -1825.99493366573, -679.794135145843, -161.12049994105473, 357.0145896701142, 0.0, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184527009E9, 0.0, 2023-04-04 13:40:18.452
2.0, -1845.3077770369127, -694.8434925675392, -180.24260841449723, 344.65796021651477, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184693823E9, 0.0, 2023-04-04 13:40:18.469
2.0, -1844.930047141388, -710.7268476793543, -192.91338946437463, 334.02916454244405, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184693823E9, 0.0, 2023-04-04 13:40:18.469
3.0, -1856.8304088003933, -715.5587984221056, -199.64520938461646, 311.80293910577893, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184701643E9, 0.0, 2023-04-04 13:40:18.470
3.0, -1856.7294315015897, -713.9880404407158, -201.8143513589166, 313.57191178482026, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184701643E9, 0.0, 2023-04-04 13:40:18.470
4.0, -1824.2932791858912, -685.5049623781815, -167.3586530671455, 368.70925683155656, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184825273E9, 0.0, 2023-04-04 13:40:18.482
4.0, -1830.0527251176536, -686.4137580674142, -170.01772193564102, 353.34200791362673, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184825273E9, 0.0, 2023-04-04 13:40:18.482
5.0, -1824.5064534833655, -682.3223075158894, -168.58908015256748, 342.3803611434996, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184983244E9, 0.0, 2023-04-04 13:40:18.498
5.0, -1855.1474538203329, -710.790425978601, -190.01870689867064, 339.58291597664356, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184983244E9, 0.0, 2023-04-04 13:40:18.498
6.0, -1855.2484311191365, -713.3298180485144, -198.1455095023848, 322.270919081755, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184989915E9, 0.0, 2023-04-04 13:40:18.498
6.0, -1831.71324069798, -690.9240774139762, -183.30932637816295, 340.89188096113503, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336184989915E9, 0.0, 2023-04-04 13:40:18.498
7.0, -1820.362644332461, -683.388179003261, -183.0288338814862, 350.6904188450426, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185125751E9, 0.0, 2023-04-04 13:40:18.512
7.0, -1815.1342641944066, -676.7236772822216, -171.01253532385454, 362.5496416045353, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185125751E9, 0.0, 2023-04-04 13:40:18.512
8.0, -1827.7152876453474, -699.5408069118857, -186.86223133606836, 331.8525427682325, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185282934E9, 0.0, 2023-04-04 13:40:18.528
8.0, -1823.500420395285, -682.4943429138511, -178.49233523523435, 325.21422034688294, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185282934E9, 0.0, 2023-04-04 13:40:18.528
9.0, -1811.4242834383622, -672.7406838294119, -167.8373602614738, 351.26636343821883, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185290043E9, 0.0, 2023-04-04 13:40:18.529
9.0, -1808.2865073755383, -670.242430659011, -162.021815830376, 383.8072329526767, -0.09600000455975533, 1.0240000486373901, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185290043E9, 0.0, 2023-04-04 13:40:18.529
10.0, -1822.5018671071157, -688.1677711466327, -174.9581297771074, 360.7993684252724, -0.09600000455975533, 1.0240000486373901, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185424852E9, 0.0, 2023-04-04 13:40:18.542
10.0, -1838.4562803180888, -703.4976210650057, -194.35325094731525, 342.37288134358823, -0.09600000455975533, 1.0240000486373901, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185424852E9, 0.0, 2023-04-04 13:40:18.542
11.0, -1853.7898701364174, -712.8959896536544, -202.64460914907977, 350.5445627467707, -0.09600000455975533, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185583172E9, 0.0, 2023-04-04 13:40:18.558
11.0, -1841.1864072857425, -709.2383674969897, -188.84063841262832, 344.7626774152741, -0.09600000455975533, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185583172E9, 0.0, 2023-04-04 13:40:18.558
12.0, -1836.8219440374523, -704.2381212562323, -195.61359723238274, 347.2758901854977, -0.04800000227987766, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185589907E9, 0.0, 2023-04-04 13:40:18.558
12.0, -1833.2727789795026, -701.0292870942503, -189.59609820367768, 349.5460094586015, -0.04800000227987766, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185589907E9, 0.0, 2023-04-04 13:40:18.558
13.0, -1838.2580656204373, -707.256220520474, -184.19568266766146, 356.73783707339317, -0.04800000227987766, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185725734E9, 0.0, 2023-04-04 13:40:18.572
13.0, -1843.1049759630114, -712.1854086620733, -197.89867610530928, 350.26407025009394, -0.04800000227987766, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185725734E9, 0.0, 2023-04-04 13:40:18.572
14.0, -1806.9738024910912, -672.4788908325136, -166.41245837835595, 407.4134814729914, -0.04800000227987766, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185882933E9, 0.0, 2023-04-04 13:40:18.588
14.0, -1817.6549567645416, -689.4542967313901, -181.2149824029766, 365.1376523738727, -0.04800000227987766, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185882933E9, 0.0, 2023-04-04 13:40:18.588
15.0, -1830.1424827165902, -708.0752586107701, -195.64351643202826, 344.0259171240032, -0.04800000227987766, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185890152E9, 0.0, 2023-04-04 13:40:18.589
15.0, -1837.8242372255772, -712.1442697625607, -205.87588271079585, 347.3469482846558, -0.04800000227987766, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336185890152E9, 0.0, 2023-04-04 13:40:18.589
16.0, -1826.4624211601913, -694.2226691748947, -205.1877411189489, 351.4234392363578, -0.04800000227987766, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336186026618E9, 0.0, 2023-04-04 13:40:18.602
16.0, -1811.0615131426603, -677.2285637762398, -185.8823775476776, 390.2996992757544, -0.04800000227987766, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336186026618E9, 0.0, 2023-04-04 13:40:18.602
17.0, -1819.278073345311, -682.8832925092429, -188.15623672073707, 371.297267600894, -0.04800000227987766, 0.49600002355873585, 0.0800000037997961, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6806336186183088E9, 0.0, 2023-04-04 13:40:18.618
