%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
13.0, -3.9642939530313015, 4.211127350106835, 2.576791069470346, -0.7928587906062603, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831889747276E9, 0.0, 2023-03-16 10:13:08.974
13.0, 40.51059632003307, 190.63766034133732, 85.74281633412465, -162.39019597601146, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831889747276E9, 0.0, 2023-03-16 10:13:08.974
0.0, -537.5657398309559, -192.14110012352467, 421.20062265964225, 165.56911093834788, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890065658E9, 0.0, 2023-03-16 10:13:09.006
1.0, -536.3053935458884, -194.19430519919842, 416.42103051627055, 166.713520324789, 0.0, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890198808E9, 0.0, 2023-03-16 10:13:09.019
1.0, -533.1676174830645, -190.84709473885596, 417.15405090758577, 168.58347030263394, 0.0, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890198808E9, 0.0, 2023-03-16 10:13:09.019
2.0, -531.8885716982186, -194.63935329392552, 415.7441086242907, 164.17786815483123, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890365078E9, 0.0, 2023-03-16 10:13:09.036
2.0, -530.8713189102709, -189.17161955870688, 420.5199608677067, 172.06905706133693, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890365078E9, 0.0, 2023-03-16 10:13:09.036
3.0, -537.2889872342348, -191.00791043695062, 417.41958380443975, 164.97820674534887, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890372689E9, 0.0, 2023-03-16 10:13:09.037
3.0, -537.5358206313103, -189.41097315587103, 419.15863728383556, 167.09499012026936, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890372689E9, 0.0, 2023-03-16 10:13:09.037
4.0, -538.2202223232016, -192.2345976224169, 419.8131197760813, 168.31419750582427, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890660586E9, 0.0, 2023-03-16 10:13:09.066
4.0, -531.6529580010101, -188.30396276898682, 414.46132293948904, 161.23456688970327, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890660586E9, 0.0, 2023-03-16 10:13:09.066
5.0, -540.856851791963, -196.9805306661874, 414.60343913780525, 152.554259092547, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890667748E9, 0.0, 2023-03-16 10:13:09.066
5.0, -544.1591834528372, -203.86942638456821, 406.8805457293056, 144.67428988590837, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890667748E9, 0.0, 2023-03-16 10:13:09.066
6.0, -526.2076636655256, -176.57937640789896, 425.8081794050522, 160.27341260109097, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890675046E9, 0.0, 2023-03-16 10:13:09.067
6.0, -530.3365132166073, -185.07642910722643, 419.1100185844116, 150.56837221607566, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890675046E9, 0.0, 2023-03-16 10:13:09.067
7.0, -533.6388448774815, -186.67336638830602, 417.8571520992555, 151.2228547083214, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890796204E9, 0.0, 2023-03-16 10:13:09.079
7.0, -532.9544431855902, -188.3525814684108, 417.1839701072313, 152.98060768749565, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890796204E9, 0.0, 2023-03-16 10:13:09.079
8.0, -532.1541045950726, -184.0516965193674, 421.56713285529986, 151.05455921031535, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890953417E9, 0.0, 2023-03-16 10:13:09.095
8.0, -531.8586524985731, -183.5655095251277, 418.31715979380533, 157.60686393268406, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6789831890953417E9, 0.0, 2023-03-16 10:13:09.095
9.0, -531.9858090970665, -188.03095007222146, 414.19579004263505, 155.69203515537083, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.678983189096088E9, 0.0, 2023-03-16 10:13:09.096
9.0, -532.3747586924583, -186.81174268666655, 412.75966845965013, 157.80133873037994, -0.04800000227987766, 1.008000047877431, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.678983189096088E9, 0.0, 2023-03-16 10:13:09.096
10.0, -531.6604378009215, -185.48781810235232, 412.5764133618213, 161.87034988217056, -0.04800000227987766, 1.008000047877431, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.678983189109667E9, 0.0, 2023-03-16 10:13:09.109
10.0, -532.7824077876285, -190.4581451434642, 409.7677484950982, 157.9621544284746, -0.04800000227987766, 1.008000047877431, 0.1600000075995922, 0.0, 0.0, 0.0, 0.0, 0.0, 1.678983189109667E9, 0.0, 2023-03-16 10:13:09.109
