%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Other, Timestamp (Formatted)
0.0, -1133.2626146231778, 313.7888259822503, 196.5354825714603, -68.87399758398533, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289570427227E9, 0.0, 2023-03-28 12:42:37.042
1.0, -1138.9435226558708, 304.7644473891705, 187.62704087700695, -78.51171976979822, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289570561717E9, 0.0, 2023-03-28 12:42:37.056
1.0, -1113.1232533617876, 323.77061896398664, 203.1289261933416, -59.20635619852692, 0.0, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289570561717E9, 0.0, 2023-03-28 12:42:37.056
2.0, -1125.6070394138806, 315.2174677653238, 194.8674871912226, -65.42580982483923, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289570729141E9, 0.0, 2023-03-28 12:42:37.072
2.0, -1118.860259893816, 314.21143467724323, 197.9080258551985, -68.43642928916961, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289570729141E9, 0.0, 2023-03-28 12:42:37.072
3.0, -1116.9566508163698, 317.0088798440993, 203.83202738501132, -65.45946892444044, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.680028957073716E9, 0.0, 2023-03-28 12:42:37.073
3.0, -1118.8677396937273, 318.01491293217987, 203.36453989055008, -64.31879943795502, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.680028957073716E9, 0.0, 2023-03-28 12:42:37.073
4.0, -1127.675204089377, 313.12312379013747, 197.77712935674936, -67.97642159461975, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289570860176E9, 0.0, 2023-03-28 12:42:37.086
4.0, -1122.3982052518986, 316.9602611446753, 203.23738329205662, -61.835505867376924, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289570860176E9, 0.0, 2023-03-28 12:42:37.086
5.0, -1124.1260390314274, 321.0517116962001, 213.44731017109007, -64.20660243928432, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.680028957101684E9, 0.0, 2023-03-28 12:42:37.101
5.0, -1129.8032071641646, 314.009480079636, 202.16029210481793, -68.21203529182822, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.680028957101684E9, 0.0, 2023-03-28 12:42:37.101
6.0, -1129.9715026621707, 313.3811768870801, 209.55033441726118, -72.90186983626336, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.680028957102402E9, 0.0, 2023-03-28 12:42:37.102
6.0, -1132.5408139317296, 308.8222388410941, 208.37600583117455, -75.56841850467026, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.680028957102402E9, 0.0, 2023-03-28 12:42:37.102
7.0, -1127.181537295226, 313.46345468610525, 212.81900697853416, -64.40481713693589, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289571160743E9, 0.0, 2023-03-28 12:42:37.116
7.0, -1130.607285654638, 304.5213538920507, 210.88921860139817, -64.39733733702451, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289571160743E9, 0.0, 2023-03-28 12:42:37.116
8.0, -1136.1498173889704, 304.64477059058845, 211.3941050954163, -56.65200452879071, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289571777787E9, 0.0, 2023-03-28 12:42:37.177
8.0, -1136.6098250835203, 303.5228006038815, 215.96800274122506, -56.45004993118346, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289571777787E9, 0.0, 2023-03-28 12:42:37.177
9.0, -1137.600898571778, 301.99692142196, 217.08997272793204, -51.82005378603935, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289571784887E9, 0.0, 2023-03-28 12:42:37.178
9.0, -1134.1489709126763, 307.42351625766605, 226.2938665188849, -42.61989989504218, -0.04800000227987766, 0.9920000471174717, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289571784887E9, 0.0, 2023-03-28 12:42:37.178
10.0, -1126.2727416059934, 316.23846045322716, 231.85883765295148, -33.5356829026714, -0.04800000227987766, 0.9920000471174717, 0.12800000607967377, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6800289571937664E9, 0.0, 2023-03-28 12:42:37.193
